id,title,tags,overview,genres,cluster,component_1,component_2
10676,Halloween III: Season of the Witch,"horror mystery sciencefiction commercial factory gasstation curfew mask halloween hospital doctor death surveillancecamera stonehenge tomatkins staceynelkin dano'herlihy tommyleewallace Dr. Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father, Harry, is killed while in possession of a strange mask made by the Silver Shamrock mask company. The company's owner, Conal Cochran, wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country.","Dr. Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father, Harry, is killed while in possession of a strange mask made by the Silver Shamrock mask company. The company's owner, Conal Cochran, wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country.",horror mystery sciencefiction,3,0.0907982236768508,0.054836355574368986
1687,Escape from the Planet of the Apes,"action sciencefiction spacecraft pacifism humanbeing cage dystopia politician chimpanzee tease caving roddymcdowall kimhunter bradforddillman dontaylor The world is shocked by the appearance of two talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society; but one man believes them to be a threat to the human race.","The world is shocked by the appearance of two talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society; but one man believes them to be a threat to the human race.",action sciencefiction,2,0.09241125403200787,0.10353626843575739
24748,Hud,"action drama western alcoholism ranchers rancher rebelliousyouth paulnewman melvyndouglas patricianeal martinritt Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth, out for kicks with no regard for the consequences. There is bitter conflict between the callous Hud and his stern and highly principled father, Homer. Hud's nephew Lon admires Hud's cheating ways, though he soon becomes too aware of Hud's reckless amorality to bear him anymore. In the world of the takers and the taken, Hud is a winner. He's a cheat, but, he explains, ""I always say the law was meant to be interpreted in a lenient manner.""","Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth, out for kicks with no regard for the consequences. There is bitter conflict between the callous Hud and his stern and highly principled father, Homer. Hud's nephew Lon admires Hud's cheating ways, though he soon becomes too aware of Hud's reckless amorality to bear him anymore. In the world of the takers and the taken, Hud is a winner. He's a cheat, but, he explains, ""I always say the law was meant to be interpreted in a lenient manner.""",action drama western,2,0.1214992344957274,0.017605910777403228
181330,Kevin Hart: Let Me Explain,"comedy documentary stand-upcomedy manhattan,newyorkcity madisonsquaregarden duringcreditsstinger kevinhart davidterrell davidjasonperez lesliesmall Captures the laughter, energy and mayhem from Hart's 2012 ""Let Me Explain"" concert tour, which spanned 10 countries and 80 cities, and generated over $32 million in ticket sales.","Captures the laughter, energy and mayhem from Hart's 2012 ""Let Me Explain"" concert tour, which spanned 10 countries and 80 cities, and generated over $32 million in ticket sales.",comedy documentary,1,0.054585594756012865,-0.026934138614909047
468,My Own Private Idaho,"drama romance individual gay fathersonrelationship rome robbery treasure portland cocaine generationsconfilct idaho hustler german seattle narkolepsy pinkbathrobe prostitution gaysex incest lgbt roadmovie riverphoenix keanureeves jamesrusso gusvansant In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters (River Phoenix) is a gay hustler afflicted with narcolepsy. Scott Favor (Keanu Reeves) is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.","In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters (River Phoenix) is a gay hustler afflicted with narcolepsy. Scott Favor (Keanu Reeves) is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",drama romance,1,0.09730820355823488,-0.05261060146143333
401,Garden State,"comedy drama romance newjersey paraplegic lossofmother expensiverestaurant popculture ecstasy strangeness epilepsy lethargy answeringmachine difficultchildhood unsociability single marijuana losangeles psychiatrist gravedigger zachbraff natalieportman ianholm zachbraff Andrew returns to his hometown for the funeral of his mother, a journey that reconnects him with past friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam - a girl also suffering from various maladies - opens up the possibility of rekindling emotional attachments, confronting his psychologist father, and perhaps beginning a new life.","Andrew returns to his hometown for the funeral of his mother, a journey that reconnects him with past friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam - a girl also suffering from various maladies - opens up the possibility of rekindling emotional attachments, confronting his psychologist father, and perhaps beginning a new life.",comedy drama romance,1,0.16281761144922358,-0.09108625772124734
76,Before Sunrise,"drama romance dialogue sunrise talking soulmates walking austria traveller danube bittersweet romantic vienna ethanhawke juliedelpy andreaeckert richardlinklater A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.","A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",drama romance,1,0.11292497801100629,-0.0899073347285794
50538,Sur le seuil,"horror mystery thriller suspense psychopathickiller hopital patrickhuard michelcôté catherineflorent érictessier One day, for no apparent reason, a cop kills 11 children. The same day, horror novelist Thomas Roy tries to commit suicide after cutting his fingers. At first glance, nothing seems to link the two events – until Dr. Paul Lacasse, a disillusioned psychiatrist, takes over the case. Prompted by his colleague Jeanne, a fan of Thomas Roy, Dr. Lacasse investigates the writer’s past. Hounded by a gossip columnist, Dr. Lacasse uncovers a series of troubling facts that bolster his convictions about the case. As he tries to reassemble the pieces of the puzzle in order to better treat the famous writer, Dr. Lacasse is dragged further and further into a series of events, with terrifying consequences.","One day, for no apparent reason, a cop kills 11 children. The same day, horror novelist Thomas Roy tries to commit suicide after cutting his fingers. At first glance, nothing seems to link the two events – until Dr. Paul Lacasse, a disillusioned psychiatrist, takes over the case. Prompted by his colleague Jeanne, a fan of Thomas Roy, Dr. Lacasse investigates the writer’s past. Hounded by a gossip columnist, Dr. Lacasse uncovers a series of troubling facts that bolster his convictions about the case. As he tries to reassemble the pieces of the puzzle in order to better treat the famous writer, Dr. Lacasse is dragged further and further into a series of events, with terrifying consequences.",horror mystery thriller,3,0.11447106032470718,0.057456788486272725
25636,Jesus' Son,comedy drama romance drugabuse magicmushroom darkcomedy independentfilm drug psychedelics heroinaddict womandirector billycrudup denisleary jackblack alisonmaclean A young man turns from drug addiction and petty crime to a life redeemed by a discovery of compassion,A young man turns from drug addiction and petty crime to a life redeemed by a discovery of compassion,comedy drama romance,1,0.19631657122640356,-0.09848277849852764
19316,Saving Face,comedy romance lesbianrelationship lgbt womandirector michellekrusiec joanchen lynnchen alicewu A Chinese-American lesbian and her traditionalist mother are reluctant to go public with secret loves that clash against cultural expectations.,A Chinese-American lesbian and her traditionalist mother are reluctant to go public with secret loves that clash against cultural expectations.,comedy romance,1,0.10029853724638273,-0.08895018069298534
21074,Brick Lane,"drama arrangedmarriage independentfilm bangladesh september112001 womandirector tannishthachatterjee satishkaushik christophersimpson sarahgavron The grind of daily life as a Brick Lane Bangladessi as seen through the eyes of Nazneen (Chatterjee), who at 17 enters an arranged marriage with Chanu (Kaushik). Years later, living in east London with her family, she meets a young man Karim (Simpson).","The grind of daily life as a Brick Lane Bangladessi as seen through the eyes of Nazneen (Chatterjee), who at 17 enters an arranged marriage with Chanu (Kaushik). Years later, living in east London with her family, she meets a young man Karim (Simpson).",drama,1,0.1742846389324886,-0.10670974979637673
84329,Robot & Frank,"sciencefiction comedy drama crime friendship robot seniorcitizen catthief franklangella livtyler jamesmarsden jakeschreier A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their father’s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support – like nutritious meals and a clean house – and eventually begins to treat his robot like a true companion. With his robot’s assistance, Frank’s passion for his old, unlawful profession is reignited, for better or worse.","A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their father’s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support – like nutritious meals and a clean house – and eventually begins to treat his robot like a true companion. With his robot’s assistance, Frank’s passion for his old, unlawful profession is reignited, for better or worse.",sciencefiction comedy drama crime,1,0.1446461025283339,-0.013421903231411002
20,My Life Without Me,drama romance farewell responsability dyinganddeath nightshift daughter secretlove motherdaughterrelationship womandirector sarahpolley amandaplummer scottspeedman isabelcoixet A Pedro Almodovar production in which a fatally ill mother with only two months to live creates a list of things she wants to do before she dies with out telling her family of her illness.,A Pedro Almodovar production in which a fatally ill mother with only two months to live creates a list of things she wants to do before she dies with out telling her family of her illness.,drama romance,1,0.12661597195749658,-0.10658798755983279
157386,The Spectacular Now,"comedy drama romance alcoholism comingofage teenager highschoolstudent basedonyoungadultnovel milesteller shailenewoodley brielarson jamesponsoldt A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""","A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",comedy drama romance,1,0.14230398712910122,-0.14841906069303687
13007,Religulous,"comedy documentary muslim museum jew evidence rabbi interview christian faith atheist chapel religious catholic evolution trucker mormon skeptic creationism aftercreditsstinger billmaher joseluisdejesusmiranda andrewnewberg larrycharles Commentator-comic Bill Maher plays devil's advocate with religion as he talks to believers about their faith. Traveling around the world, Maher examines the tenets of Christianity, Judaism and Islam and raises questions about homosexuality, proof of Christ's existence, Jewish Sabbath laws, violent Muslim extremists.","Commentator-comic Bill Maher plays devil's advocate with religion as he talks to believers about their faith. Traveling around the world, Maher examines the tenets of Christianity, Judaism and Islam and raises questions about homosexuality, proof of Christ's existence, Jewish Sabbath laws, violent Muslim extremists.",comedy documentary,1,0.06581880184824558,-0.01686216113187996
13518,Fuel,"documentary drama energypolicy consumption automobileindustry independentfilm nature joshuatickell barbaraboxer richardbranson joshuatickell Record high oil prices, global warming, and an insatiable demand for energy: these issues define our generation. The film exposes shocking connections between the auto industry, the oil industry, and the government, while exploring alternative energies such as solar, wind, electricity, and non-food-based biofuels.","Record high oil prices, global warming, and an insatiable demand for energy: these issues define our generation. The film exposes shocking connections between the auto industry, the oil industry, and the government, while exploring alternative energies such as solar, wind, electricity, and non-food-based biofuels.",documentary drama,1,0.07160480826086144,-0.019592316493978152
116584,Valley of the Heart's Delight,"drama  petepostlethwaite gabrielmann emilyharrison timboxell When a fatal kidnapping ignites a firestorm of suspicion and rage in idyllic 1933 San Jose, California, a hard-nosed young reporter takes on the powers-that-be to prevent the lynching of two men he believes are innocent.","When a fatal kidnapping ignites a firestorm of suspicion and rage in idyllic 1933 San Jose, California, a hard-nosed young reporter takes on the powers-that-be to prevent the lynching of two men he believes are innocent.",drama,1,0.09219563933363056,0.00020970602210736448
46849,Eye of the Dolphin,"drama dolphin island research tourist town carlyschroeder adriandunbar georgeharris michaeld.sellers Alyssa is a troubled 14-year old, suspended from school a year after her mother has drowned. Her grandmother Lucy, at wit's end, decides to take Alyssa to her father, James, whom Alyssa thought was dead for years. He studies dolphin communication at Smith's Point, on the Grand Bahama Island. James has not known of Alyssa's existence and is clueless about parenthood. The women arrive at the same time that James may lose his research operation to a tourist attraction. Father, daughter, dolphins, and town are on a collision course. Alyssa and James get encouragement from James's girlfriend and her father. It's the dolphins who can teach, and Alyssa who discovers how to listen.","Alyssa is a troubled 14-year old, suspended from school a year after her mother has drowned. Her grandmother Lucy, at wit's end, decides to take Alyssa to her father, James, whom Alyssa thought was dead for years. He studies dolphin communication at Smith's Point, on the Grand Bahama Island. James has not known of Alyssa's existence and is clueless about parenthood. The women arrive at the same time that James may lose his research operation to a tourist attraction. Father, daughter, dolphins, and town are on a collision course. Alyssa and James get encouragement from James's girlfriend and her father. It's the dolphins who can teach, and Alyssa who discovers how to listen.",drama,1,0.13891684317829597,-0.030566033203006913
40428,8: The Mormon Proposition,"documentary independentfilm rockymayoranderson mattaune tylerbarrick reedcowan Filmmaker and ex-Church of Jesus Christ of Latter-day Saints member Reed Cowan examines that church's nationwide efforts to prevent the legalization of gay marriage - including California's Proposition 8, which was passed by voters in 2008. Confidential church documents, statements by high-ranking church officials and other sources detail 30 years of efforts to turn back gay rights, particularly by the Mormon-sponsored National Organization for Marriage.","Filmmaker and ex-Church of Jesus Christ of Latter-day Saints member Reed Cowan examines that church's nationwide efforts to prevent the legalization of gay marriage - including California's Proposition 8, which was passed by voters in 2008. Confidential church documents, statements by high-ranking church officials and other sources detail 30 years of efforts to turn back gay rights, particularly by the Mormon-sponsored National Organization for Marriage.",documentary,1,0.07530839134419365,-0.04218563372645202
17334,The Other End of the Line,comedy romance indianlead callcenter romanticcomedy jessemetcalfe austinbasis larrymiller jamesdodson An employee at an Indian call-center travels to San Francisco to be with a guy she falls for over the phone,An employee at an Indian call-center travels to San Francisco to be with a guy she falls for over the phone,comedy romance,1,0.07939641410581237,-0.09150587056267655
1698,Anatomie,"horror thriller butterfly dissection scalpel medicalschool frankapotente bennofürmann annaloos stefanruzowitzky Medical student Paula Henning wins a place at an exclusive Heidelberg medical school. When the body of a young man she met on the train turns up on her dissection table, she begins to investigate the mysterious circumstances surrounding his death, and uncovers a gruesome conspiracy perpetrated by an Antihippocratic secret society operating within the school.","Medical student Paula Henning wins a place at an exclusive Heidelberg medical school. When the body of a young man she met on the train turns up on her dissection table, she begins to investigate the mysterious circumstances surrounding his death, and uncovers a gruesome conspiracy perpetrated by an Antihippocratic secret society operating within the school.",horror thriller,3,0.13901893588421985,0.03725103156382548
20764,Sleep Dealer,"drama sciencefiction thriller virtualreality dystopia moralconflict computer loneliness watershortage teacher leonorvarela jacobvargas luisfernandopeña alexrivera Set in a near-future, militarized world marked by closed borders, virtual labor and a global digital network that joins minds and experiences, three strangers risk their lives to connect with each other and break the barriers of technology.","Set in a near-future, militarized world marked by closed borders, virtual labor and a global digital network that joins minds and experiences, three strangers risk their lives to connect with each other and break the barriers of technology.",drama sciencefiction thriller,2,0.11909416347170217,0.06664126181384265
45132,Super,"comedy action drama bomb gun drugdealer costume comicbook party superhero darkcomedy gore blood comicbookshop comicbookcollector dinner violence policeofficer cosplay duringcreditsstinger rainnwilson ellenpage livtyler jamesgunn After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.","After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.",comedy action drama,4,0.12121628108504492,0.023051941520208074
76706,Christmas Mail,"comedy family  ashleyscott a.j.buckley rolandawatts johnmurlowski In this holiday romantic comedy, a mysterious woman who works at the post office answering Santa's mail captures the heart of a disillusioned postal carrier","In this holiday romantic comedy, a mysterious woman who works at the post office answering Santa's mail captures the heart of a disillusioned postal carrier",comedy family,0,0.11836831892131605,-0.06668618235164718
254472,Stung,comedy horror giantinsect matto'leary jessicacook lancehenriksen bennidiez A fancy garden party turns into upper class prey when a colony of killer wasps mutates into seven foot tall predators.,A fancy garden party turns into upper class prey when a colony of killer wasps mutates into seven foot tall predators.,comedy horror,3,0.07720660433059093,0.006668653539722951
332285,Antibirth,"horror drugabuse experiment television conspiracy alienabduction prostitution pregnancy newspeciesofhuman sideeffects narcoticabuse natashalyonne chloësevigny megtilly dannyperez In a desolate community full of drug-addled Marines and rumors of kidnapping, a wild-eyed stoner named Lou wakes up after a crazy night of partying with symptoms of a strange illness and recurring visions. As she struggles to get a grip on reality, the stories of conspiracy spread.","In a desolate community full of drug-addled Marines and rumors of kidnapping, a wild-eyed stoner named Lou wakes up after a crazy night of partying with symptoms of a strange illness and recurring visions. As she struggles to get a grip on reality, the stories of conspiracy spread.",horror,3,0.06694442297317765,0.025419148042355632
49471,Get on the Bus,"drama washingtond.c. bus march ossiedavis charless.dutton andrebraugher spikelee Get On the Bus follows several Black men on a cross country bus trip to the Million Man March. On the bus are an eclectic set of characters including a laid off aircraft worker, a former Gang Banger, a Hollywood actor, a cop who is of mixed racial background, and a White bus driver, all make the trek discussing issues surrounding the march, manhood, religion, politics, and race.","Get On the Bus follows several Black men on a cross country bus trip to the Million Man March. On the bus are an eclectic set of characters including a laid off aircraft worker, a former Gang Banger, a Hollywood actor, a cop who is of mixed racial background, and a White bus driver, all make the trek discussing issues surrounding the march, manhood, religion, politics, and race.",drama,1,0.07147255628765775,-0.0010049624838754413
13569,Thr3e,drama horror thriller  marcblucas justinewaddell billmoseley robbyhenson Innocent lives hang on the whim of an elusive psychopathic murderer whose strange riddles and impossible timelines force three people into a mission to end the game before one or all of them die.,Innocent lives hang on the whim of an elusive psychopathic murderer whose strange riddles and impossible timelines force three people into a mission to end the game before one or all of them die.,drama horror thriller,3,0.1242413571672479,0.08697944632658117
7512,Idiocracy,"adventure comedy sciencefiction prostitute capitalism usapresident arena congress future humanexperimentation dystopia army stupidity hibernation darkcomedy socialsatire brainwashing surveillance u.s.congress dystopicfuture massmedia lukewilson mayarudolph daxshepard mikejudge To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around.","To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around.",adventure comedy sciencefiction,2,0.10114581310829189,0.06446052094478892
356216,The Rise of the Krays,"crime  kevinleslie simoncotton phildunster zackaryadler Follows the early years of two unknown 18 year old amateur boxers who quickly fought their way to becoming the most feared and respected villains in all of London. Told through the eyes of a close friend that survived them, we see them rise to infamy through drugs, sex and murder.","Follows the early years of two unknown 18 year old amateur boxers who quickly fought their way to becoming the most feared and respected villains in all of London. Told through the eyes of a close friend that survived them, we see them rise to infamy through drugs, sex and murder.",crime,4,0.12292210812002702,0.003938351573125129
11798,This Is England,"drama crime holiday skinhead england vandalism independentfilm gang racism summer youth violence drug unemployment xenophobia culture thomasturgoose stephengraham johartley shanemeadows A story about a troubled boy growing up in England, set in 1983. He comes across a few skinheads on his way home from school, after a fight. They become his new best friends even like family. Based on experiences of director Shane Meadows.","A story about a troubled boy growing up in England, set in 1983. He comes across a few skinheads on his way home from school, after a fight. They become his new best friends even like family. Based on experiences of director Shane Meadows.",drama crime,4,0.20178244677141235,-0.05589395220321369
146631,U.F.O.,"action adventure sciencefiction impostor alieninvasion military partying biancabree seanbrosnan simonphillips dominicburns A group of friends awake one morning to find all electricity and power shut off and an immense alien aircraft hovering in the air above their heads. Suddenly this regular group of friends is battling to survive as the entire human race is threatened by the alien army hovering ominously above. Aliens announce a hostile takeover of Earth by cutting off all power and communications, prompting a small band of survivors to fight for the human race in this sci-fi action-adventure featuring Jean-Claude Van Damme","A group of friends awake one morning to find all electricity and power shut off and an immense alien aircraft hovering in the air above their heads. Suddenly this regular group of friends is battling to survive as the entire human race is threatened by the alien army hovering ominously above. Aliens announce a hostile takeover of Earth by cutting off all power and communications, prompting a small band of survivors to fight for the human race in this sci-fi action-adventure featuring Jean-Claude Van Damme",action adventure sciencefiction,2,0.14602456310519765,0.14612683819103192
43546,Bathing Beauty,comedy music musical girls'boardingschool swimmingpool romanticcomedy redskelton estherwilliams basilrathbone georgesidney A big splash in her first starring role: Esther Williams is a teacher at a women's college -- and wacky Red Skelton enrolls to be near her. An astonishing flames-and-fountains aquatic finale.,A big splash in her first starring role: Esther Williams is a teacher at a women's college -- and wacky Red Skelton enrolls to be near her. An astonishing flames-and-fountains aquatic finale.,comedy music,1,0.08943396891795644,-0.10622249800992778
61038,Go for It!,"drama family dancing chicago womandirector aimeegarcia albandiero jossarajinaro carmenmarron Carmen is a good student with a bad attitude who lives for dancing in the underground clubs of Chicago. She yearns to be 'somebody' but is afraid to believe in herself. Her immigrant Mexican, working-class parents want her to stay in school and get an education, so she attends junior college while working at a grocery store. Carmen's professor catches her performing one day in the neighborhood and challenges her to audition to a formal dance school in California. She gets into a fight with her chaotic family and runs away to her best friend Gina's place only to find out Gina's been getting beat up by her boyfriend. Meanwhile, Carmen's boyfriend, Jared wants her to commit and move in with him. Pulled apart in every direction, her dream of dancing fades. Can Carmen overcome her fears and take the biggest chance of her life, or will she succumb to her self-doubt?","Carmen is a good student with a bad attitude who lives for dancing in the underground clubs of Chicago. She yearns to be 'somebody' but is afraid to believe in herself. Her immigrant Mexican, working-class parents want her to stay in school and get an education, so she attends junior college while working at a grocery store. Carmen's professor catches her performing one day in the neighborhood and challenges her to audition to a formal dance school in California. She gets into a fight with her chaotic family and runs away to her best friend Gina's place only to find out Gina's been getting beat up by her boyfriend. Meanwhile, Carmen's boyfriend, Jared wants her to commit and move in with him. Pulled apart in every direction, her dream of dancing fades. Can Carmen overcome her fears and take the biggest chance of her life, or will she succumb to her self-doubt?",drama family,1,0.14279246951941285,-0.09216552529524694
78373,"Dancer, Texas Pop. 81","comedy drama family smalltown texas breckinmeyer peterfacinelli eddiemills timmccanlies Four guys, best friends, have grown up together in DANCER, TEXAS POP. 81, a tiny town in West Texas. Years ago, they made a solemn vow to leave town together as soon as they graduate. Now, it's that weekend and the time has come to ""put up or shut up."" The clock is ticking and as all 81 people in the town watch, comment, offer advice and place bets, these four very different boys with unique backgrounds struggle with the biggest decision of their lives... whether to stay or leave home.","Four guys, best friends, have grown up together in DANCER, TEXAS POP. 81, a tiny town in West Texas. Years ago, they made a solemn vow to leave town together as soon as they graduate. Now, it's that weekend and the time has come to ""put up or shut up."" The clock is ticking and as all 81 people in the town watch, comment, offer advice and place bets, these four very different boys with unique backgrounds struggle with the biggest decision of their lives... whether to stay or leave home.",comedy drama family,1,0.15054959521862454,-0.0510750140355583
17820,Show Boat,music romance musical grandmothergranddaughterrelationship interracialrelationship reconciliation riverboat showboat miscegenation paddlewheelboat howardkeel kathryngrayson avagardner georgesidney A dashing Mississippi river gambler wins the affections of the daughter of the owner of the Show Boat.,A dashing Mississippi river gambler wins the affections of the daughter of the owner of the Show Boat.,music romance,1,0.07281790236801357,-0.09739359182806119
74457,Redemption Road,drama  michaelclarkeduncan morgansimpson kielesanchez mariovanpeebles A Tennessee-set drama focused on an individual's spiritual redemption.,A Tennessee-set drama focused on an individual's spiritual redemption.,drama,1,0.08232555209561183,-0.032507770143051895
283384,The Calling,thriller seriesofmurders susansarandon gilbellows ellenburstyn jasonstone Detective Hazel Micallef hasn't had much to worry about in the sleepy town of Port Dundas until a string of gruesome murders in the surrounding countryside brings her face to face with a serial killer driven by a higher calling.,Detective Hazel Micallef hasn't had much to worry about in the sleepy town of Port Dundas until a string of gruesome murders in the surrounding countryside brings her face to face with a serial killer driven by a higher calling.,thriller,3,0.06613881266515048,0.05814259088901477
19933,The Brave Little Toaster,"fantasy adventure animation comedy family music growingup comingofage lost journey personification inanimateobjectscomingtolife toaster jonlovitz timothystack philhartman jerryrees A group of dated appliances find themselves stranded in a summer home that their family had just sold decide to, a la The Incredible Journey, seek their young 8 year old ""master"". Children's film which on the surface is a frivolous fantasy, but with a dark subtext of abandonment, obsolescence, and loneliness.","A group of dated appliances find themselves stranded in a summer home that their family had just sold decide to, a la The Incredible Journey, seek their young 8 year old ""master"". Children's film which on the surface is a frivolous fantasy, but with a dark subtext of abandonment, obsolescence, and loneliness.",fantasy adventure animation comedy family music,0,0.2175281786726849,-0.06549872133787325
756,Fantasia,"animation family music orchestra classicalmusic musicalsegments deemstaylor waltdisney juliettanovis davidhand Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.","Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",animation family music,0,0.09495707383619761,-0.0959275148277256
433715,8 Days,"thriller drama christianfilm sextrafficking nicolesmolen kimbaldwin arianastephens jacobooyens After sneaking to a party with her friends, 16-year-old Amber Stevens goes missing. Forced into the world of sex trafficking, her family and community fight to get her back. Inspired by actual events.","After sneaking to a party with her friends, 16-year-old Amber Stevens goes missing. Forced into the world of sex trafficking, her family and community fight to get her back. Inspired by actual events.",thriller drama,0,0.173023321452174,-0.005675860707845891
9728,Friday the 13th Part III,"horror thriller lake summercamp murder serialkiller slasher summer jasonvoorhees onebyone fridaythethirteenth danakimmell paulkratka traciesavage steveminer An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naive counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason who stalks them at every turn.","An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naive counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason who stalks them at every turn.",horror thriller,3,0.09295243110653639,0.05555419094690513
9731,Friday the 13th: A New Beginning,"horror thriller mask psychology serialkiller hospital teenager seriesofmurders melaniekinnaman johnshepherd shavarross dannysteinmann Homicidal maniac Jason returns from the grave to cause more bloody mayhem. Young Tommy may have escaped from Crystal Lake, but he’s still haunted by the gruesome events that happened there. When gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, Jason, is back for more sadistic slaughters. But as things spiral out of control and the body count rises, Tommy begins to wonder if he’s become the killer he fears most.","Homicidal maniac Jason returns from the grave to cause more bloody mayhem. Young Tommy may have escaped from Crystal Lake, but he’s still haunted by the gruesome events that happened there. When gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, Jason, is back for more sadistic slaughters. But as things spiral out of control and the body count rises, Tommy begins to wonder if he’s become the killer he fears most.",horror thriller,3,0.10209844122014601,0.04497777670718744
9916,The Last Sin Eater,"drama christianity appalachia conversion independentfilm louisefletcher henrythomas sorenfulton michaellandonjr. In seeking her own redemption from the one man of whom she is most afraid, 10-year-old Cadi Forbes discovers a secret sin haunting her community of Welsh immigrants in 1850s Appalachia.","In seeking her own redemption from the one man of whom she is most afraid, 10-year-old Cadi Forbes discovers a secret sin haunting her community of Welsh immigrants in 1850s Appalachia.",drama,1,0.11980228423592043,-0.026638990741293042
309425,Do You Believe?,"fantasy drama christian mirasorvino seanastin alexapenavega jongunn When a pastor is shaken by the visible faith of a street-corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate.","When a pastor is shaken by the visible faith of a street-corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate.",fantasy drama,1,0.08500060978472859,0.016598000577377807
14156,Impact Point,"thriller romance  brianaustingreen melissakeller lindenashby hayleycloake Pro Beach Volleyball star, Kelly Reyes, faces challenges everyday, fierce competitors, the press, but nothing could prepare her for him.","Pro Beach Volleyball star, Kelly Reyes, faces challenges everyday, fierce competitors, the press, but nothing could prepare her for him.",thriller romance,1,0.06733032445123047,-0.020212673751148453
43610,The Valley of Decision,"drama  greergarson gregorypeck donaldcrisp taygarnett Mary Rafferty comes from a poor family of steel mill workers in 19th Century Pittsburgh. Her family objects when she goes to work as a maid for the wealthy Scott family which controls the mill. Mary catches the attention of handsome scion Paul Scott, but their romance is complicated by Paul's engagement to someone else and a bitter strike among the mill workers.","Mary Rafferty comes from a poor family of steel mill workers in 19th Century Pittsburgh. Her family objects when she goes to work as a maid for the wealthy Scott family which controls the mill. Mary catches the attention of handsome scion Paul Scott, but their romance is complicated by Paul's engagement to someone else and a bitter strike among the mill workers.",drama,0,0.10587240810990467,-0.06256005267434475
